"不能说的秘密","Agnes
	
	
    
","那个不能说的秘密，在某一天，我鼓起勇气告诉你，可是我们却不能在回到从前，你说把爱渐渐放下会走更远，或许命运的签坚持让我们遇见，却不能相恋","2017年1月10日 16:36","83"
"不能说的秘密","纯粹.
	
	
    
","桂纶镁指着墙上的壁画跟周杰伦讲：“肖邦最爱的女人诶。”周杰伦不屑的笑：“最后还不是分开了。“桂纶镁反驳他说：“但是，能够拥有，十年也已经很长啦。”想起一开始遇到的时候，她就对他讲，我能遇到你，就已经是奇迹了。想起下雨天的时候周杰伦说我顺路送你回去，桂纶镁问他，你怎么就知道顺路哦。想起晴依问周杰伦可不可以送她回家，他茫然到不知道说什么，转身就带桂纶镁去约会了。这些都很好。可是她从一开始就知道，他们之间隔的是到不了的时光。所以看到后来周杰伦拼命的拿涂改液画下爱心，回答那句你爱我吗，看到他跑到旧琴房，用所有的力气去弹那首《秘密》在心里叹气，一个人要走到另一个人的生命里，要多努力才可以。","2018年2月11日 19:01","72"
"不能说的秘密","小胜
	
	
    
","最美的不是下雨天，是曾与你躲过雨的屋檐。                                                        ——瑾年安好在一起了八年，才知道已经不能没有你。                                                     ——嘉木相思","2017年7月12日 18:10","58"
"不能说的秘密","奔跑小王子丶
	
	
    
","活到六十八岁，一共24820天，19万个小时，3500万分钟，差不多21亿秒，这10秒，你在读我的评论，这10秒你只属于我，我爱你陌生人，右上角谢谢","2017年10月3日 11:58","57"
"不能说的秘密","Promise
	
	
    
","最美的不是下雨天，是曾与你躲过雨的屋檐。最美的不是下雨天，是曾与你躲过雨的屋檐。","2017年1月24日 22:58","47"
"不能说的秘密","低DIAO！
	
	
    
","因为一个人喜欢一首歌、一个人、一段时光。到头来还是剩下自己一个人缅怀我们的曾经，离开了杯垫的冷咖啡总是有你的味道。","2017年12月7日 00:03","47"
"不能说的秘密","十三张代理
	
	
    
","当一个人能影响你心情的时候，说明你在乎了。当一个人能赚到你眼泪的时候，说明你投入了。当一个人能驾驭你情绪的时候，说明你沦陷了。能让你笑的人，未必能让你哭。但能让你哭的人，一定还能让你笑。哄你开心的人，未必能深入你的内心。惹伤你心的人，一定是占据你的心灵。能指正你错误的人，一定是最爱你的人。能让你放下尊严的人，一定是你最爱的人！心里好烦！心痛时为你流泪！！！想你！太想你！我把对你所有的思念都寄托在了酷狗音乐评论里    好想有一天你看见   不联系你不代表已经把你忘记     不联系你是因为太想你     真的不敢与你联系   爱你爱的太卑微了    面对无回应的你    总是流泪    总是期","1月30日 16:13","38"
"不能说的秘密","湫以为期
	
	
    
","路小雨：“我跟你说个秘密哦。”叶湘伦：“好。”路小雨：“我……”叶湘伦：“……”（小期待）路小雨：“数过，从琴房到教室一共一百零八步。”叶湘伦：“无聊。”（失望）路小雨：“无聊就不要聊啊。”叶湘伦：“好嘛。”叶湘伦：“我也告诉你一个秘密，从我这里到你那，一共五步。”路小雨：“你又知道？”叶湘伦：“一，二，三，四，五……”（伸手一抱）路小雨：“啊……”","2017年5月18日 00:13","37"
"不能说的秘密","淩儛陌
	
	
    
","杰伦，喜欢你很久了，是因为一部电影认识了你。谢谢你的歌声一直陪伴我。","2018年12月16日 14:59","29"
"不能说的秘密","打个酱油淡定点
	
	
    
","我们的故事呢，初三我跑步很快，她说我跑步跟风一样从她身边吹过，后来她爱上了我，高一我们很有缘份上了同一所高中，她班和我班就隔了一个班，我们恋爱了，爱了一个高一，五月分手了，高二经历了一个没有她的世界，不过还好高三我们又在一起了，发现我一直在等她，我好爱她，等她从新回到我身边，她也爱了我那么久，如今我们还在一起。我答应她以后要娶她跟她一辈子，这一路走来我们真的好难，结束了再窗台偷偷望着她班看着她的背影生怕她被别人抢走的时光了，现在最多的就是看到她对我的笑，我们都很幸福，我爱你。我们会一直走下去的，@我的全世界，最美的不过是下雨天，时曾与你躲过雨的屋檐","2017年5月20日 22:17","29"
"不能说的秘密","天天乐代理
	
	
    
","今天是12.23考研结束了，今天晚上qq音乐的打卡歌是这首《不能说的秘密》瞬间哭了！这一年的奔跑，终于能歇一歇了！2019.1.12青岛大剧院见！我要去做我喜欢的事情，去见我想见的人了！","2月14日 07:34","27"
"不能说的秘密","??
	
	
    
","“你好像很少朋友喔。”“没有人喜欢我喽。”“怎么可能。”“那你喜欢我吗？……我喜欢你。”","2017年10月7日 15:40","26"
"不能说的秘密","爱哭鬼
	
	
    
","华语乐坛半壁江山要间接融合了，很是期待，这里的各位都是热爱音乐的大佬！","2017年10月7日 22:45","22"
"不能说的秘密","余果?
	
	
    
","承认了，一个人的夜晚总会孤单，也会偷偷地想念，偷偷地放下平日的不可一世，偷偷地留下那不争气的眼泪","2018年6月25日 13:17","22"
"不能说的秘密","柠檬
	
	
    
","桂纶镁去了杰伦演唱会诶 唱到这首的时候大屏幕上的桂纶镁一脸娇羞 哈哈哈太可爱了","2018年8月3日 06:37","20"
"不能说的秘密","??
	
	
    
","这首歌我就不收藏也不下载了，如果有人看到这句话的话麻烦点个赞，收到消息我就会进来听一遍，算是我自己给自己的一个惊喜吧。","2018年4月8日 11:09","19"
"不能说的秘密","卅
	
	
    
","为了国民老公来的举个爪爪，“她是我不能爱的深爱”“挂在嘴边的是喜欢，藏在心里的是深爱”“有生之年我只爱你”“有你的瑾年才安好”shmily","2018年10月28日 09:24","18"
"不能说的秘密","?简乘?
	
	
    
","还记得2016年9月，某一天，烈日炎炎，我还是发现了，在众人的军训队伍里的你，阳光，青涩，没有掺杂情感。却又不知什么时候，开始越来越频繁的留意你。或许是在我们一起的阶梯教室，又或许是我们一起的体育课。终于，我鼓起勇气，在QQ上和你说了第一句话，渐渐熟知的我们，却从来没有口头上说过一句话，即便我没有正式和你表达过我的意思，可是每一次相遇的眼神……又或许……你什么都不知道吧！现在，我们都没了彼此的联系方式，它就这样悄悄的开始，又悄悄的结束，成了我不能说的秘密……我曾经信誓旦旦的说过：如果我遇见了喜欢的人，我一定会主动去追……一年了，却是现在的局面，不想再做任何打算。有些人错过就错过吧","2018年10月3日 19:35","51"
"不能说的秘密","?? ???
	
	
    
","昨天周董南昌演唱会而我的钱之前被骗了然后没看到，周董等我长大等我自己挣钱再去看你的演唱会","2017年11月17日 14:29","32"
"不能说的秘密","Sweet.
	
	
    
","“我在努力长大，你要等我。”“这里一半是梦想，一半是你。”“我爱你，我爱你，我爱你，我爱你……”","2018年1月27日 23:35","25"
"不能说的秘密","乘风破浪
	
	
    
","昨天晚上你发了一条动态说 下暴雨了 被困住不能回家了 我看见了之后就装作很随意的给你发消息说 是啊 打雷了呢 然后我问你在哪 你说在育才广场 那时候我就想去找你了 下着暴雨 打着雷 可是我还是很高兴 边跑边踩水玩 和一个小孩子一样 因为我马上就可以看到你了 看见你之后 我看着你一直在等着我说话 我心里很急很急 也很喜欢你 可是挽留的话就是怎么都说不出口 虽然前天晚上是我说分手的 可是 我还是很想看见你呢 我们每次分手都会下雨呢 那我们这次会不会也和上次一样呢","2018年10月27日 08:44","21"
"不能说的秘密","满目山河.
	
	
    
","你说把爱渐渐放下会走更远。最美的不是下雨天，是你陪我躲过雨的屋檐。  喜欢周杰伦，胡歌，张国荣，不为什么，我只是觉得每个人都应有自己的态度，不被理解，做好自己。一个人，怕的不是孤独，是寂寞。一个人，可贵的不是光鲜，是背后的故事，一个人，若能不怕，不惧，不因为别人而改变自己，能在时间流逝中，微微笑，回首过往，我想这，就足够。    看海看久了就想看人     看人久了就想看海     怕的不是寂寞，不是孤独","2018年7月31日 12:26","21"
"不能说的秘密","
	
	
    
","“最美的不是下雨天而是我们躲过的屋檐”屋檐我们到是没有一起躲过，有时候会在某个时刻幻想，有没有那个未来，可以在一起，正好那天我看见了你，我们终于相遇了，那天也下雨了，那个唯美的画面。今天又下雨了，很大很大，不知道雨过天晴之后有没有彩虹，脑海里的那张照片，依旧刻在心上，嘿嘿kb.今天端午，记得吃粽子哦！陌生人：你能帮我顶上去吗？第一次请求。谢谢！","2017年2月27日 21:01","20"
